start	4	2024	1	1	0
	311	392	77.750000	-8.000000	-2.162911e-04	1.009330e+05	1.292903e+00	8.988296e+00	1.476076e+04	1.476462e+04	1.466126e+04	8.880508e+01	8.705777e+01	2024	1	7	0
	311	395	77.750000	-8.750000	-2.600776e-04	1.010568e+05	1.292903e+00	8.864821e+00	1.484942e+04	1.485638e+04	1.475997e+04	8.482687e+01	8.279135e+01	2024	1	7	6
	308	397	77.000000	-9.250000	-1.983650e-04	1.008026e+05	1.272318e+00	6.746177e+00	1.462988e+04	1.463478e+04	1.453933e+04	8.605830e+01	7.806588e+01	2024	1	7	12
	310	395	77.500000	-8.750000	-2.572788e-04	1.010263e+05	1.292903e+00	8.825217e+00	1.485946e+04	1.486452e+04	1.474465e+04	8.819239e+01	8.272397e+01	2024	1	7	18
	311	396	77.750000	-9.000000	-5.023032e-04	1.008894e+05	1.292903e+00	9.002790e+00	1.473287e+04	1.473857e+04	1.461872e+04	8.649059e+01	8.210120e+01	2024	1	8	0
	311	397	77.750000	-9.250000	-2.863742e-04	1.010510e+05	1.272318e+00	1.066255e+01	1.489501e+04	1.489824e+04	1.478118e+04	8.596326e+01	8.360494e+01	2024	1	8	6
	313	396	78.250000	-9.000000	-2.460568e-04	1.008517e+05	1.292903e+00	9.961625e+00	1.473058e+04	1.473376e+04	1.462973e+04	8.843952e+01	8.409600e+01	2024	1	8	12
	318	394	79.500000	-8.500000	-4.225357e-04	1.010129e+05	8.305774e-01	1.095213e+01	1.490407e+04	1.490978e+04	1.475288e+04	8.860312e+01	8.560205e+01	2024	1	8	18
	318	396	79.500000	-9.000000	-3.433211e-04	1.008939e+05	7.906586e-01	9.942437e+00	1.477977e+04	1.478061e+04	1.466150e+04	9.057215e+01	8.523459e+01	2024	1	9	0
	316	396	79.000000	-9.000000	-2.653401e-04	1.010131e+05	8.705572e-01	9.951166e+00	1.489166e+04	1.489592e+04	1.475191e+04	8.895181e+01	8.244360e+01	2024	1	9	6
	315	394	78.750000	-8.500000	-2.802017e-04	1.006709e+05	1.292903e+00	1.107096e+01	1.464412e+04	1.464857e+04	1.447998e+04	8.247755e+01	7.709315e+01	2024	1	9	12
	314	393	78.500000	-8.250000	-2.622982e-04	1.009072e+05	1.292903e+00	9.523512e+00	1.482905e+04	1.483345e+04	1.469336e+04	8.199118e+01	7.814592e+01	2024	1	9	18
	315	392	78.750000	-8.000000	-2.316269e-04	1.007091e+05	1.292903e+00	1.029245e+01	1.467327e+04	1.467913e+04	1.453059e+04	8.017497e+01	7.925301e+01	2024	1	10	0
	315	390	78.750000	-7.500000	-1.974588e-04	1.008398e+05	1.292903e+00	9.952538e+00	1.477573e+04	1.478167e+04	1.465186e+04	8.307960e+01	8.157102e+01	2024	1	10	6
	316	389	79.000000	-7.250000	-2.044546e-04	1.006058e+05	1.332789e+00	9.404260e+00	1.458043e+04	1.458633e+04	1.445615e+04	8.205626e+01	8.027979e+01	2024	1	10	12
	317	388	79.250000	-7.000000	-1.841187e-04	1.009300e+05	1.352872e+00	1.071147e+01	1.484262e+04	1.484937e+04	1.471915e+04	8.375147e+01	8.318462e+01	2024	1	10	18
	317	386	79.250000	-6.500000	-1.666711e-04	1.007941e+05	1.352872e+00	1.169425e+01	1.468650e+04	1.469165e+04	1.459469e+04	8.470831e+01	8.305003e+01	2024	1	11	0
	319	385	79.750000	-6.250000	-1.306087e-04	1.009352e+05	1.352872e+00	9.397963e+00	1.480659e+04	1.481186e+04	1.472866e+04	8.674999e+01	8.168019e+01	2024	1	11	6
	320	385	80.000000	-6.250000	-1.336858e-04	1.007726e+05	1.352872e+00	7.931741e+00	1.464881e+04	1.465285e+04	1.458694e+04	8.189492e+01	7.440295e+01	2024	1	11	12
	321	383	80.250000	-5.750000	-1.254897e-04	1.009977e+05	1.352872e+00	7.270161e+00	1.484392e+04	1.484767e+04	1.478120e+04	8.192981e+01	7.614999e+01	2024	1	11	18
	323	383	80.750000	-5.750000	-1.095033e-04	1.007482e+05	1.352872e+00	7.535501e+00	1.464150e+04	1.464743e+04	1.457747e+04	8.484992e+01	7.654610e+01	2024	1	12	0
	319	381	79.750000	-5.250000	-1.072427e-04	1.009798e+05	1.352872e+00	8.303148e+00	1.480004e+04	1.480396e+04	1.474775e+04	8.728372e+01	7.966195e+01	2024	1	12	6
	319	379	79.750000	-4.750000	-1.304685e-04	1.007137e+05	1.352872e+00	8.468029e+00	1.460952e+04	1.461490e+04	1.453191e+04	8.749103e+01	7.943748e+01	2024	1	12	12
	322	380	80.500000	-5.000000	-1.451878e-04	1.009995e+05	1.352872e+00	8.871182e+00	1.483230e+04	1.483637e+04	1.476765e+04	8.490019e+01	7.806210e+01	2024	1	12	18
	322	384	80.500000	-6.000000	-2.800352e-04	1.008091e+05	1.352872e+00	1.071123e+01	1.469296e+04	1.469746e+04	1.460550e+04	8.008533e+01	7.616576e+01	2024	1	13	0
	320	385	80.000000	-6.250000	-2.375366e-04	1.009960e+05	1.352872e+00	1.120406e+01	1.484512e+04	1.484826e+04	1.475736e+04	8.076742e+01	7.630421e+01	2024	1	13	6
	321	385	80.250000	-6.250000	-1.683608e-04	1.008161e+05	1.352872e+00	1.213254e+01	1.468861e+04	1.469328e+04	1.461555e+04	8.303273e+01	7.633136e+01	2024	1	13	12
	322	387	80.500000	-6.750000	-1.208072e-04	1.009191e+05	1.352872e+00	1.055764e+01	1.476228e+04	1.476500e+04	1.470631e+04	8.014415e+01	7.488226e+01	2024	1	14	0
start	5	2024	1	2	18
	677	362	169.250000	-0.500000	9.217765e-07	1.008004e+05	2.176599e+00	6.986969e+00	1.465918e+04	1.466237e+04	1.463948e+04	8.341537e+01	7.629753e+01	2024	1	2	18
	688	361	172.000000	-0.250000	-2.862420e-06	1.007318e+05	1.332845e+00	8.685642e+00	1.461034e+04	1.461298e+04	1.459103e+04	8.759284e+01	8.370276e+01	2024	1	3	6
	684	360	171.000000	0.000000	3.040768e-07	1.008848e+05	2.176599e+00	8.773745e+00	1.474674e+04	1.474952e+04	1.472157e+04	8.973959e+01	8.334140e+01	2024	1	3	12
	690	364	172.500000	-1.000000	-1.302199e-05	1.006706e+05	1.332845e+00	9.097705e+00	1.459251e+04	1.459556e+04	1.452171e+04	8.981740e+01	8.315971e+01	2024	1	3	18
	697	372	174.250000	-3.000000	-3.489433e-06	1.008077e+05	1.393169e+00	5.550219e+00	1.467812e+04	1.467933e+04	1.464848e+04	8.498951e+01	7.933170e+01	2024	1	4	0
start	4	2024	1	3	12
	705	363	176.250000	-0.750000	-1.131883e-05	1.008418e+05	2.638664e+00	1.120059e+01	1.471024e+04	1.471243e+04	1.468932e+04	9.186025e+01	8.662341e+01	2024	1	3	12
