2024	1	1	95	0
	396	180	99.000000	45.000000	1.733191e-04	7.162862e+04	2.716580e+04	7.332800e+00	1.469230e+04	1.479301e+04	1.479313e+04	5.998734e+01	6.058532e+01
	930	181	232.500000	44.750000	7.366017e-05	9.720162e+04	1.796516e+01	6.875401e+00	1.455193e+04	1.455910e+04	1.455507e+04	7.012236e+01	7.368678e+01
	786	183	196.500000	44.250000	5.361326e-04	9.907562e+04	1.974125e+00	2.109035e+01	1.205093e+04	1.240206e+04	1.242237e+04	6.894308e+01	6.253489e+01
	1013	183	253.250000	44.250000	2.633221e-04	7.029262e+04	3.015447e+04	6.121772e+00	1.451805e+04	1.467577e+04	1.468243e+04	5.215449e+01	5.153527e+01
	31	184	7.750000	44.000000	3.369041e-04	7.521662e+04	2.479905e+04	1.258987e+01	1.398455e+04	1.421297e+04	1.421730e+04	6.515355e+01	7.539327e+01
	472	185	118.000000	43.750000	1.749881e-04	8.382362e+04	1.611941e+04	7.438598e+00	1.421068e+04	1.433685e+04	1.434104e+04	6.735947e+01	6.360915e+01
	1112	188	278.000000	43.000000	9.502843e-05	9.425862e+04	4.718779e+03	1.078827e+01	1.380455e+04	1.388781e+04	1.390110e+04	9.564789e+01	9.332998e+01
	181	191	45.250000	42.250000	4.312582e-04	7.251762e+04	2.879881e+04	7.946044e+00	1.462668e+04	1.471002e+04	1.469399e+04	6.435181e+01	5.931358e+01
	213	192	53.250000	42.000000	1.676269e-04	9.600962e+04	3.009940e+03	1.100433e+01	1.427005e+04	1.445082e+04	1.445812e+04	3.448357e+01	3.775427e+01
	650	194	162.500000	41.500000	5.816706e-04	9.841562e+04	9.706354e-01	2.332945e+01	1.185218e+04	1.236266e+04	1.242339e+04	9.426861e+01	9.415400e+01
	512	195	128.000000	41.250000	1.765676e-04	8.391162e+04	1.738335e+04	7.375185e+00	1.476255e+04	1.468669e+04	1.467007e+04	5.190151e+01	4.138651e+01
	118	199	29.500000	40.250000	1.256950e-04	8.517562e+04	1.588568e+04	6.237952e+00	1.484393e+04	1.483320e+04	1.482818e+04	7.272989e+01	6.570206e+01
